meaning_id,word_id,word,language_code,original_label,text,owner_user_id
7455,14832,داگڕاو,fa,فارسی,جسم بە خارش افتادە,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7458,14833,داگرتنەوە,fa,فارسی,دوبارە پرکردن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7459,14833,داگرتنەوە,fa,فارسی,برهم دوزی کنارە لباس,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7462,14834,داگرسان,fa,فارسی,مشتعل شدن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7465,14835,داگرساندن,fa,فارسی,مشتعل شدن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7468,14836,داگرساو,fa,فارسی,مشتعل شدە,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7470,14837,داگریساندن,fa,فارسی,مشتعل نمودن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7471,14837,داگریساندن,fa,فارسی,افروختن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7473,14838,داگوشین,fa,فارسی,فشردن از بالا بە پایین,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7475,14839,داگەڕان,fa,فارسی,فرود آمدن از بلندی.,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7477,14840,دامە,fa,فارسی,بازی ((داما)),fbaa1310-1a57-4439-b4e4-2b6fb312b455
7480,14841,دامەزران,fa,فارسی,جایگیر شدن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7482,14842,دامەزراندن,fa,فارسی,جایگیر کردن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7484,14843,دامەزرانن,fa,فارسی,جایگیر کردن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7486,14844,دامەزراو,fa,فارسی,جایگیر شدە,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7487,14845,دامەرزیاگ,fa,فارسی,دامەزراو,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7488,14845,دامەرزیاگ,fa,فارسی,جایگیر شدە,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7490,14846,دامەزریان,fa,فارسی,جایگیر شدن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7492,14847,دامەزراو,fa,فارسی,جایگیر شدە,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7494,14848,دامەزراندن,fa,فارسی,جایگیر کردن.,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7504,14849,زار,fa,فارسی,لهجە,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7505,14849,زار,fa,فارسی,کودک,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7508,14850,زارا,fa,فارسی,نام شهری در کوردستان,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7511,14851,زاراخن,fa,فارسی,نگا: زارەوانە,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7514,14852,زارانج,fa,فارسی,کبک,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7517,14853,زارانز,fa,فارسی,کبک,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7522,14854,زاراو,fa,فارسی,لهجە ویژە,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7523,14854,زاراو,fa,فارسی,شاش، ادرار,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7526,14855,دامەهر,fa,فارسی,نامادری,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7530,14856,دامەن,fa,فارسی,دامن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7536,14858,دامێن,fa,فارسی,دامنە کوە,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7538,14859,دامێن پیس,fa,فارسی,فاسق,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7539,14859,دامێن پیس,fa,فارسی,زانی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7540,14859,دامێن پیس,fa,فارسی,آلودە دامن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7542,14860,دامێن تەڕ,fa,فارسی,دامێن پیس,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7546,14861,تۆمە,fa,فارسی,تخم,96560cf4-030d-4268-baea-87bb57cdf631
7547,14861,تۆمە,fa,فارسی,نژاد,96560cf4-030d-4268-baea-87bb57cdf631
7551,14862,تۆمەز,fa,فارسی,تونگو,96560cf4-030d-4268-baea-87bb57cdf631
7553,14863,تۆمەزا,fa,فارسی,تونگو,96560cf4-030d-4268-baea-87bb57cdf631
7555,14864,تۆمەرز,fa,فارسی,تونگو,96560cf4-030d-4268-baea-87bb57cdf631
7557,14865,تۆمەڕۆ,fa,فارسی,مجرای منی,96560cf4-030d-4268-baea-87bb57cdf631
7559,14866,تۆمەس,fa,فارسی,تونگو,96560cf4-030d-4268-baea-87bb57cdf631
7563,14867,تومەک,fa,فارسی,تنبک,96560cf4-030d-4268-baea-87bb57cdf631
7566,14868,تۆمەڵێ,fa,فارسی,تونگو,96560cf4-030d-4268-baea-87bb57cdf631
7569,14869,تون,fa,فارسی,محکم,96560cf4-030d-4268-baea-87bb57cdf631
7570,14869,تون,fa,فارسی,تندمزە,96560cf4-030d-4268-baea-87bb57cdf631
7573,14870,توون,fa,فارسی,گلخن,96560cf4-030d-4268-baea-87bb57cdf631
7574,14870,توون,fa,فارسی,تون گرمابە,96560cf4-030d-4268-baea-87bb57cdf631
7575,14870,توون,fa,فارسی,جهنم,96560cf4-030d-4268-baea-87bb57cdf631
7580,14871,تونا,fa,فارسی,نابود,96560cf4-030d-4268-baea-87bb57cdf631
7585,14873,تونج,fa,فارسی,فلز و برنج,96560cf4-030d-4268-baea-87bb57cdf631
7588,14874,تونجک,fa,فارسی,کاکل,96560cf4-030d-4268-baea-87bb57cdf631
7590,14875,توونچی,fa,فارسی,تونتاب,96560cf4-030d-4268-baea-87bb57cdf631
7591,14875,توونچی,fa,فارسی,آتش انداز,96560cf4-030d-4268-baea-87bb57cdf631
7593,14876,توونخانە,fa,فارسی,گلخن,96560cf4-030d-4268-baea-87bb57cdf631
7594,14876,توونخانە,fa,فارسی,تون حمام,96560cf4-030d-4268-baea-87bb57cdf631
7603,14877,توند,fa,فارسی,محکم,96560cf4-030d-4268-baea-87bb57cdf631
7604,14877,توند,fa,فارسی,تندمزە,96560cf4-030d-4268-baea-87bb57cdf631
7605,14877,توند,fa,فارسی,تلخ و گرم,96560cf4-030d-4268-baea-87bb57cdf631
7606,14877,توند,fa,فارسی,چست و چالاک,96560cf4-030d-4268-baea-87bb57cdf631
7607,14877,توند,fa,فارسی,عجلە و شتاب,96560cf4-030d-4268-baea-87bb57cdf631
7609,14878,تووندبوون,fa,فارسی,عصبانی شدن,96560cf4-030d-4268-baea-87bb57cdf631
7612,14879,تووندبوونەوە,fa,فارسی,سفت شدن,96560cf4-030d-4268-baea-87bb57cdf631
7614,14880,توندگرتن,fa,فارسی,محکم گرفتن,96560cf4-030d-4268-baea-87bb57cdf631
7620,14884,زاراوە,fa,فارسی,لهجە ویژە,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7623,14885,زاربەسی,fa,فارسی,دهان بند,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7625,14886,زاربێن,fa,فارسی,دهانەبند,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7628,14887,زاربێنک,fa,فارسی,پوزە بند,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7629,14887,زاربێنک,fa,فارسی,دهانەبند,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7631,14888,توندوتۆڵ,fa,فارسی,چست و چالاک,96560cf4-030d-4268-baea-87bb57cdf631
7634,14889,توند و تیژ,fa,فارسی,سختگیر,96560cf4-030d-4268-baea-87bb57cdf631
7636,14890,توندە,fa,فارسی,غذای سفت,96560cf4-030d-4268-baea-87bb57cdf631
7640,14891,توندەمیجاز,fa,فارسی,عصبانی,96560cf4-030d-4268-baea-87bb57cdf631
7647,14892,توندی,fa,فارسی,سفتی,96560cf4-030d-4268-baea-87bb57cdf631
7648,14892,توندی,fa,فارسی,زیرکی,96560cf4-030d-4268-baea-87bb57cdf631
7649,14892,توندی,fa,فارسی,چالاکی,96560cf4-030d-4268-baea-87bb57cdf631
7650,14892,توندی,fa,فارسی,عصبانیت,96560cf4-030d-4268-baea-87bb57cdf631
7651,14892,توندی,fa,فارسی,تندی و گرمی در مزە,96560cf4-030d-4268-baea-87bb57cdf631
7652,14892,توندی,fa,فارسی,تیزی و تندی,96560cf4-030d-4268-baea-87bb57cdf631
7656,14893,تونک,fa,فارسی,بینی,96560cf4-030d-4268-baea-87bb57cdf631
7667,14894,تونگ,fa,فارسی,تنگ,96560cf4-030d-4268-baea-87bb57cdf631
7668,14894,تونگ,fa,فارسی,تند,96560cf4-030d-4268-baea-87bb57cdf631
7663,14895,تونگە,fa,فارسی,تنگ,96560cf4-030d-4268-baea-87bb57cdf631
7671,14896,تونە,fa,فارسی,وجود ندارد,96560cf4-030d-4268-baea-87bb57cdf631
7673,14897,توونەک,fa,فارسی,تنۆک,96560cf4-030d-4268-baea-87bb57cdf631
7677,14898,توونی,fa,فارسی,تشنە,96560cf4-030d-4268-baea-87bb57cdf631
7680,14899,تۆو,fa,فارسی,تخم,96560cf4-030d-4268-baea-87bb57cdf631
7681,14899,تۆو,fa,فارسی,بذر,96560cf4-030d-4268-baea-87bb57cdf631
7687,14900,تۆوتکاو,fa,فارسی,مردی کە توان جنسی را از دست دادە,96560cf4-030d-4268-baea-87bb57cdf631
7685,14901,تۆورژاو,fa,فارسی,تۆو تکاو,96560cf4-030d-4268-baea-87bb57cdf631
7699,14903,توەڕەشە,fa,فارسی,شاه توت,96560cf4-030d-4268-baea-87bb57cdf631
7701,14904,توەسوورە,fa,فارسی,شاه توت,96560cf4-030d-4268-baea-87bb57cdf631
7706,14905,توێ,fa,فارسی,شرحە,96560cf4-030d-4268-baea-87bb57cdf631
7707,14905,توێ,fa,فارسی,تاب و توان,96560cf4-030d-4268-baea-87bb57cdf631
7708,14905,توێ,fa,فارسی,درد و آلم,96560cf4-030d-4268-baea-87bb57cdf631
7711,14906,تۆی,fa,فارسی,جشن عروسی,96560cf4-030d-4268-baea-87bb57cdf631
7713,14907,تۆیانە,fa,فارسی,نقل و شیرینی همراه جهیزیە,96560cf4-030d-4268-baea-87bb57cdf631
7716,14909,باتڵاخ,fa,Persian,باتڵاق,ebadd113-3f1e-45e8-8dab-cfe024e7156d
7720,14910,توێتکە,fa,فارسی,آرام و قرار,96560cf4-030d-4268-baea-87bb57cdf631
7723,14911,توێتکەخواردن,fa,فارسی,آرام گرفتن,96560cf4-030d-4268-baea-87bb57cdf631
7726,14912,توێ توێ,fa,فارسی,شرحە شرحە,96560cf4-030d-4268-baea-87bb57cdf631
7727,14912,توێ توێ,fa,فارسی,لفظی کە گادوش با گاو گوید,96560cf4-030d-4268-baea-87bb57cdf631
7732,14913,توێخ,fa,فارسی,کاشە,96560cf4-030d-4268-baea-87bb57cdf631
7733,14913,توێخ,fa,فارسی,چرابە,96560cf4-030d-4268-baea-87bb57cdf631
7737,14914,رارا,fa,فارسی,متذبذب,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7738,14914,رارا,fa,فارسی,دمدمی مزاج,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7743,14916,رارفان,fa,فارسی,گیراوردن و ربودن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7745,14917,رارفاندن,fa,فارسی,گیراودن وربودن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7747,14918,رارفین,fa,فارسی,نگا,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7748,14918,رارفین,fa,فارسی,رارفان,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7750,14919,زارخۆش,fa,فارسی,شیرین زبان,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7752,14920,زارخەن,fa,فارسی,زهر خند,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7754,14921,زارخەنە,fa,فارسی,خندە تلخ,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7758,14922,رارا,fa,فارسی,متذبذب,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7759,14922,رارا,fa,فارسی,دمدمی مزاج,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7760,14922,رارا,fa,فارسی,راەراە,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7762,14923,زاردراو,fa,فارسی,دهن لق,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7765,14924,زارزار,fa,فارسی,لجوج,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7767,14925,زارزارک,fa,فارسی,ادا دراوردن,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7769,14926,زارشڕ,fa,فارسی,دهن لق,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7772,14927,زارڤە,fa,فارسی,ادای کسی را دراوردن,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7775,14928,توێخڵ,fa,فارسی,قشر,96560cf4-030d-4268-baea-87bb57cdf631
7776,14928,توێخڵ,fa,فارسی,پوستە,96560cf4-030d-4268-baea-87bb57cdf631
7779,14929,تویز,fa,فارسی,جرجیر,96560cf4-030d-4268-baea-87bb57cdf631
7781,14930,تویزەڵە,fa,فارسی,جرجیر,96560cf4-030d-4268-baea-87bb57cdf631
7785,14931,تەب,fa,فارسی,تب,96560cf4-030d-4268-baea-87bb57cdf631
7801,14961,رارفین,fa,فارسی,ربایندەناگهانی,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7804,14962,رارەڤ,fa,فارسی,راهر و عمومی,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7806,14963,رارەڤان,fa,فارسی,نگا,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7807,14963,رارەڤان,fa,فارسی,رارفان,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7809,14964,رارەو,fa,فارسی,راهرو عمومی,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7816,14965,راز,fa,فارسی,صخرە بزرگ یکپارچە در بالای کوە,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7817,14965,راز,fa,فارسی,راز,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7818,14965,راز,fa,فارسی,داستان کوتاە,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7819,14965,راز,fa,فارسی,گفتوگۆی دوستانە,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7822,14966,رازاڤ,fa,فارسی,اراستە شدە,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
7828,14970,باتە,fa,Persian,نزد تو,ebadd113-3f1e-45e8-8dab-cfe024e7156d
7830,14971,باتەقا,fa,Persian,مقابل,ebadd113-3f1e-45e8-8dab-cfe024e7156d
7836,14976,باتیسک,fa,Persian,خواهر زن,ebadd113-3f1e-45e8-8dab-cfe024e7156d
7839,14978,باتینۆک,fa,Persian,آلالە,ebadd113-3f1e-45e8-8dab-cfe024e7156d
7841,14979,زارک,fa,فارسی,دهانە,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7843,14980,زارگۆتن,fa,فارسی,ترانە، اواز,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7845,14981,زارگا,fa,فارسی,رویشگاە موی زهار,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7847,14982,زارنەرم,fa,فارسی,چرب زبان,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7851,14983,زارۆ,fa,فارسی,زالو,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7852,14983,زارۆ,fa,فارسی,کودک، بچە,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7855,14984,زارۆ,fa,فارسی,فر زند,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7856,14984,زارۆ,fa,فارسی,کودک,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7858,14985,زارۆتی,fa,فارسی,دوران کودکی,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7860,14986,زاروزێچ,fa,فارسی,خانوادە,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7862,14987,زارۆک,fa,فارسی,زارۆ,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7864,14988,زارۆکی,fa,فارسی,دوران کودکی,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7866,14989,زارۆڵە,fa,فارسی,نگا: زارۆ,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7870,14990,زارە,fa,فارسی,زهرە,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7871,14990,زارە,fa,فارسی,گندم نیم کوبیدە,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7872,14990,زارە,fa,فارسی,موی زهار,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7874,14991,زارەترەک,fa,فارسی,زهرە ترک,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7876,14992,زارەچوون,fa,فارسی,زهرەترک,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7878,14993,زارەزار,fa,فارسی,صدای گری متصل، زارزار,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7881,14994,زارەگا,fa,فارسی,رویشگاە موی زهار,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7882,14994,زارەگا,fa,فارسی,گل میمون,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7884,14995,زارومبێن,fa,فارسی,دهانەبند,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7888,14997,زاری,fa,فارسی,شیون,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7889,14997,زاری,fa,فارسی,کودک، بچە,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7892,14998,زاریان,fa,فارسی,شیون کردن,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
7894,14999,داردارۆک,fa,فارسی,کنایە از نان کهنە و خشک شدە.,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7899,15000,داردان,fa,فارسی,آنبار هیزم,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7900,15000,داردان,fa,فارسی,نهالستان,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7901,15000,داردان,fa,فارسی,بەدار آویختن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7902,15000,داردان,fa,فارسی,دارزدن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7904,15001,داردۆژەنگ,fa,فارسی,دو چوب کنارە مشک,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7906,15002,داردەس,fa,فارسی,چو بدستی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7908,15003,داردەست,fa,فارسی,چو بدستی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7911,15004,داردینک,fa,فارسی,چوبی کە سر آخور گذارند,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7912,15004,داردینک,fa,فارسی,آخوری کە از چوب سازند,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7915,15005,داڕزان,fa,فارسی,بسیار یختن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7916,15005,داڕزان,fa,فارسی,پوسیدن و از هم پاشیدن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7918,15006,داڕزاندن,fa,فارسی,ڕزانن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7919,15006,داڕزاندن,fa,فارسی,بسیار جوشاندن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7920,15006,داڕزاندن,fa,فارسی,پوساندن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7922,15007,داڕزیو,fa,فارسی,داڕزاو,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7925,15008,داڕژان,fa,فارسی,پایین ریختن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7926,15008,داڕژان,fa,فارسی,ریختەگری,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7929,15009,داڕژاندن,fa,فارسی,پایین ریختن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7930,15009,داڕژاندن,fa,فارسی,قالب ریزی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7933,15010,داڕژاو,fa,فارسی,پایین رختەشدە,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7934,15010,داڕژاو,fa,فارسی,قالب ریزی شدە,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7936,15011,داڕژتن,fa,فارسی,داڕژاندن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7938,15012,دارژمێر,fa,فارسی,سر شماری گلە با چو بدستی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7940,15013,داڕژیان,fa,فارسی,داڕژان,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7942,15014,داڕژین,fa,فارسی,داڕژان,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7946,15015,دارسان,fa,فارسی,جنگل,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7949,15016,داڕسان,fa,فارسی,پورش بردن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7953,15017,دارستان,fa,فارسی,جنگل,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7956,15018,داڕسکان,fa,فارسی,یورش بردن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7958,15019,داڕسکاندن,fa,فارسی,گرفتن و بەزور کشیدن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7960,15020,دارسیواک,fa,فارسی,چوب مسواک,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7962,15021,دارشاخکردن,fa,فارسی,آبرو بردن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7965,15022,داڕشتن,fa,فارسی,دڕژاندن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7966,15022,داڕشتن,fa,فارسی,سرمە کشیدن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7968,15023,داڕشتە,fa,فارسی,در قالب شدە,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7972,15024,دارشەق,fa,فارسی,چوب زیر بغل,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7973,15024,دارشەق,fa,فارسی,چو بدستی چوگان بازی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7976,15025,دارشەقێن,fa,فارسی,چو بدستی چوگان بازی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7979,15026,دارغە,fa,فارسی,داروغە,fbaa1310-1a57-4439-b4e4-2b6fb312b455
7982,15028,ئازار,fa,فارسی,ماە مارس,f65f7d2f-996a-4df7-a10e-c6e846940032
7984,15029,ئازاردان,fa,فارسی,آزردان,f65f7d2f-996a-4df7-a10e-c6e846940032
7989,15034,دانەوێڵە,fa,فارسی,بنشن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
8005,15041,حەیاچوو,fa,فارسی,ڕسوا,d53e0d86-01bb-4950-863e-beb1e3d81ccf
8010,15044,دارفرسەق,fa,فارسی,فرسنگ سار,fbaa1310-1a57-4439-b4e4-2b6fb312b455
8015,15045,دارڤان,fa,فارسی,کسی کە کارش قطع درخت است,fbaa1310-1a57-4439-b4e4-2b6fb312b455
8016,15045,دارڤان,fa,فارسی,کسی کە در بالا رفتن از درخت مهارت داشتە باشد,fbaa1310-1a57-4439-b4e4-2b6fb312b455
8018,15046,دارقواخ,fa,فارسی,چوب یا فلر دوسری کە هنگام تیراندازی لولە تفنگ رابر آن تکیە می دهند.,fbaa1310-1a57-4439-b4e4-2b6fb312b455
8020,15047,دارقەپان,fa,فارسی,چوبی کە قیان رابدان وصل کٌنند,fbaa1310-1a57-4439-b4e4-2b6fb312b455
8023,15048,دارقەسپ,fa,فارسی,درخت خرما,fbaa1310-1a57-4439-b4e4-2b6fb312b455
8024,15048,دارقەسپ,fa,فارسی,درخت خرما زینتی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
8026,15049,دارکارچک,fa,فارسی,نوعی گلابی وحشی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
8028,15050,دارقەواخ,fa,فارسی,دارقواخ,fbaa1310-1a57-4439-b4e4-2b6fb312b455
8030,15051,دارقەوام,fa,فارسی,ابراز راست کردن چوب کج,fbaa1310-1a57-4439-b4e4-2b6fb312b455
8032,15052,دارک,fa,فارسی,رگە برگ توتون,fbaa1310-1a57-4439-b4e4-2b6fb312b455
8037,15053,ش,fa,فارسی,حرف پرستس,a09069b2-3fc6-4c25-8516-d6e452cd7199
8038,15053,ش,fa,فارسی,حرف عطف,a09069b2-3fc6-4c25-8516-d6e452cd7199
8039,15053,ش,fa,فارسی,فرمان بەسکوت,a09069b2-3fc6-4c25-8516-d6e452cd7199
8047,15054,رازان,fa,فارسی,درازکشیدن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
8048,15054,رازان,fa,فارسی,خوابیدن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
8049,15054,رازان,fa,فارسی,امادگی,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
8054,15055,رازاندن,fa,فارسی,بەخواب وادار نمودن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
8055,15055,رازاندن,fa,فارسی,خوابانیدن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
8056,15055,رازاندن,fa,فارسی,اراستن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
8059,15056,رازاندنەوە,fa,فارسی,زینت دادن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
8060,15056,رازاندنەوە,fa,فارسی,اراستن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
8062,15057,رازانن,fa,فارسی,اراستن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
8064,15058,رازاننەوە,fa,فارسی,اراستن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
8066,15059,رازانەوە,fa,فارسی,اراستە شدن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
8068,15060,رازاوە,fa,فارسی,اراستە,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
8071,15061,رازایی,fa,فارسی,خوابیدە,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
8074,15062,رازدار,fa,فارسی,رازدار,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
8075,15062,رازدار,fa,فارسی,امین سر,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
8077,15063,رازڤان,fa,فارسی,رازدار,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
8086,15064,شا,fa,فارسی,بزرگتر,a09069b2-3fc6-4c25-8516-d6e452cd7199
8087,15064,شا,fa,فارسی,ستبرتر,a09069b2-3fc6-4c25-8516-d6e452cd7199
8088,15064,شا,fa,فارسی,شاە,a09069b2-3fc6-4c25-8516-d6e452cd7199
8089,15064,شا,fa,فارسی,برازندەتر,a09069b2-3fc6-4c25-8516-d6e452cd7199
8090,15064,شا,fa,فارسی,شاە شطرنج,a09069b2-3fc6-4c25-8516-d6e452cd7199
8091,15064,شا,fa,فارسی,شاد,a09069b2-3fc6-4c25-8516-d6e452cd7199
8092,15064,شا,fa,فارسی,خوشا,a09069b2-3fc6-4c25-8516-d6e452cd7199
8093,15064,شا,fa,فارسی,نگاه کن,a09069b2-3fc6-4c25-8516-d6e452cd7199
8094,15064,شا,fa,فارسی,ملکە زنبور عسل,a09069b2-3fc6-4c25-8516-d6e452cd7199
8097,15065,رازقی,fa,فارسی,گل رازقی,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
8098,15065,رازقی,fa,فارسی,نوعی انگور,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
